,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Dataset: Input-Output Tables,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Variable,,DOMIMP: Domestic output and imports,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Country,,CHN: China (People's Republic of),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Time,,2001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Unit,,"US Dollar, Millions",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,1,2,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,4,5,6,6,7,7,6,6,6,7,8,9,7,7,9,9,10,10,10,10,10,13,12,12,13
Column sector (to:),,"C01T05: Agriculture, hunting, forestry and fishing",C10T14: Mining and quarrying,"C15T16: Food products, beverages and tobacco","C17T19: Textiles, textile products, leather and footwear",C20: Wood and products of wood and cork,"C21T22: Pulp, paper, paper products, printing and publishing","C23: Coke, refined petroleum products and nuclear fuel",C24: Chemicals and chemical products,C25: Rubber and plastics products,C26: Other non-metallic mineral products,C27: Basic metals,C28: Fabricated metal products,"C29: Machinery and equipment, nec","C30T33X: Computer, Electronic and optical equipment","C31: Electrical machinery and apparatus, nec","C34: Motor vehicles, trailers and semi-trailers",C35: Other transport equipment,C36T37: Manufacturing nec; recycling,"C40T41: Electricity, gas and water supply",C45: Construction,C50T52: Wholesale and retail trade; repairs,C55: Hotels and restaurants,C60T63: Transport and storage,C64: Post and telecommunications,C65T67: Financial intermediation,C70: Real estate activities,C71: Renting of machinery and equipment,C72: Computer and related activities,C73T74: R&D and other business activities,C75: Public administration and defence; compulsory social security,C80: Education,C85: Health and social work,"C90T93: Other community, social and personal services",C95: Private households with employed persons,HFCE: Households final consumption expenditure,NPISH: Non-profit institutions serving households,GGFC: General Government final consumption,GFCF: Gross Fixed Capital Formation,INVNT: Changes in inventories,CONS_ABR: Direct purchases abroad by residents (imports),CONS_NONRES: Direct purchases by non-residents (exports),EXPO: Exports (cross border),IMPO: Imports (cross border)
Row sector (from:),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"IMP_C01T05: Agriculture, hunting, forestry and fishing",1,406,8.8,1647.6,630.2,119,41.5,0.8,78.7,78.2,1.6,1.3,0.5,1.8,3.6,1.1,0.9,0.2,86.6,0.1,2.1,0.4,1.1,0.3,0,0,0,0,0,0.1,0.1,0.1,0.1,0.1,0,2242.9,0,33.4,165,110.7,9.7,0,0,5674.6
IMP_C10T14: Mining and quarrying,2,102.3,754.9,108.6,108.1,38.5,57.8,6617.3,2269.1,45.9,1004.9,703.8,1572.2,245,75.4,204.7,75.3,15.6,45.7,29.6,2019.6,0.6,0.5,2.6,0.1,0.1,0.6,0,0.2,0.5,0.5,1.2,0.5,1.2,0,517.9,0,0.1,7.1,419,4.3,0,0,15051.4
"IMP_C15T16: Food products, beverages and tobacco",3,225.1,2.8,1216.9,263.2,4.7,4.2,2,99.2,13.6,2,2,1.8,5.1,24,6.9,2.8,4.6,11.1,0.2,1.2,2,8.3,0.4,0.2,0.1,0.1,0,0.1,0.4,0.1,0.5,0.9,2019.8,0,2232.7,0,1,18.4,137.9,1108.7,0,0,5406.8
"IMP_C17T19: Textiles, textile products, leather and footwear",3,4,19.3,19,6353.7,7.8,23,2.5,50,85.3,10.1,2019.9,8.6,38.2,161.3,30.5,18.6,3.2,252.2,0.4,2019.5,2.2,0.4,0.5,0.3,0.2,0.1,0,0.1,0.3,2019.7,0.3,0.8,2019.5,0,2704.6,0,0,7,345.5,606,0,0,10772.6
IMP_C20: Wood and products of wood and cork,3,11,17.3,10.8,22.8,502.8,31.4,1,15.2,14.6,10.8,47.2,4.2,23.4,81.5,49,11.1,3.9,400.5,0.6,73.8,2.8,0.4,0.8,0.2,0.1,0.2,0,0.2,0.7,1.7,4.9,1.4,2.9,0,55.8,0,0,3.3,5.9,5,0,0,1419.4
"IMP_C21T22: Pulp, paper, paper products, printing and publishing",3,20.7,22.2,538.7,409.1,52.7,1863.4,4.1,281.9,126.7,168.1,79.1,12.8,91.1,1050.8,621.1,29.1,17.1,368.1,2.9,3.7,78.1,1.9,4,2019.6,10.1,1,0.4,8.5,28,38.1,37.3,3.4,47.3,0,152.7,0,1,10.5,139.5,6.4,0,0,6354.1
"IMP_C23: Coke, refined petroleum products and nuclear fuel",3,225,251.4,55.6,105.4,39.6,47.1,155.3,781.5,83.9,184.7,124.1,280.3,113.8,96.2,96.5,45.6,28.5,72.7,220.9,347.2,122.9,13,651,5.5,9.1,10.9,0.4,8.9,29.1,33.9,12.2,8.2,45.6,0,125,0,0.1,7.1,49.8,92.4,0,0,4580.3
IMP_C24: Chemicals and chemical products,3,1025.4,271.3,464.7,3731.7,446.3,562.8,84.7,6552.2,3450.3,281.2,263.6,147.9,280.4,3050.3,1254.3,232.5,93.9,587,10,111.4,2019.8,5,5.5,2.2,3.5,1.1,0.1,1.9,6.2,7.8,11.3,241.3,52,0,1733.4,0,0.5,37,377.6,218.8,0,0,25630.9
IMP_C25: Rubber and plastics products,3,38,47.7,128,177.9,11.2,47.1,3.2,183.3,549.8,2019.6,39.9,11.6,165,932.3,495.9,131.3,31.6,116.1,3.8,2019.9,2019.5,1.5,8.4,2.1,0.2,0.7,0,0.7,2.2,0.7,0.9,4.1,2.7,0,181.3,0,0,32.7,68.1,7.7,0,0,3498.7
IMP_C26: Other non-metallic mineral products,3,9.3,19.1,36.6,25.2,3.6,4.6,6.9,36.5,12.4,106.6,2019.4,46.6,23.4,792.6,99.6,16.8,3.8,24.5,1.1,107.7,1.5,0.5,0.7,0.3,0.2,2019.2,0,0.3,0.9,0.8,1.2,0.6,1.2,0,127.1,0,0,11.2,16.3,1.9,0,0,1570.3
IMP_C27: Basic metals,3,11.8,213.9,33.4,57.5,12.7,21.2,44.8,112.4,89.5,93.3,2402.9,2491.7,2081,2185.3,4130.2,831.3,273,333.6,8.2,879.5,3.3,0.3,11.6,0.7,0.1,6.3,0.1,1.5,5,0.1,2.6,0.7,5.1,0,52.4,0,0,22.8,3.4,2.7,0,0,16426.1
IMP_C28: Fabricated metal products,3,12,48.9,62.2,53.2,25.7,14.9,5.8,50,35.4,40.4,307.7,50.9,217.6,880.7,395.3,75.4,39.4,126,10.8,214.9,9.7,1.9,4.2,7.1,1.7,3.5,0.2,3.8,12.4,8.2,3.3,2.3,3.3,0,148.1,0,0.1,233.7,44.7,10.7,0,0,3166.2
"IMP_C29: Machinery and equipment, nec",3,216.8,537.8,123.1,562.2,53.9,114.5,78.1,334.2,131,243.2,284.8,337.4,3679.1,1913.6,1297,1201,694.6,103.4,93.9,286.1,74.2,3,66.4,27.2,12.3,13.7,0.4,9.3,30.5,9.7,13.1,46.1,13.2,0,115.9,0,0.2,9607.9,308.3,272.5,0,0,22909.9
