,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Dataset: Input-Output Tables,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Variable,,DOMIMP: Domestic output and imports,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Country,,CHN: China (People's Republic of),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Time,,1999,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Unit,,"US Dollar, Millions",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,1,2,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,4,5,6,6,7,7,6,6,6,7,8,9,7,7,9,9,10,10,10,10,10,13,12,12,13
Column sector (to:),,"C01T05: Agriculture, hunting, forestry and fishing",C10T14: Mining and quarrying,"C15T16: Food products, beverages and tobacco","C17T19: Textiles, textile products, leather and footwear",C20: Wood and products of wood and cork,"C21T22: Pulp, paper, paper products, printing and publishing","C23: Coke, refined petroleum products and nuclear fuel",C24: Chemicals and chemical products,C25: Rubber and plastics products,C26: Other non-metallic mineral products,C27: Basic metals,C28: Fabricated metal products,"C29: Machinery and equipment, nec","C30T33X: Computer, Electronic and optical equipment","C31: Electrical machinery and apparatus, nec","C34: Motor vehicles, trailers and semi-trailers",C35: Other transport equipment,C36T37: Manufacturing nec; recycling,"C40T41: Electricity, gas and water supply",C45: Construction,C50T52: Wholesale and retail trade; repairs,C55: Hotels and restaurants,C60T63: Transport and storage,C64: Post and telecommunications,C65T67: Financial intermediation,C70: Real estate activities,C71: Renting of machinery and equipment,C72: Computer and related activities,C73T74: R&D and other business activities,C75: Public administration and defence; compulsory social security,C80: Education,C85: Health and social work,"C90T93: Other community, social and personal services",C95: Private households with employed persons,HFCE: Households final consumption expenditure,NPISH: Non-profit institutions serving households,GGFC: General Government final consumption,GFCF: Gross Fixed Capital Formation,INVNT: Changes in inventories,CONS_ABR: Direct purchases abroad by residents (imports),CONS_NONRES: Direct purchases by non-residents (exports),EXPO: Exports (cross border),IMPO: Imports (cross border)
Row sector (from:),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"IMP_C01T05: Agriculture, hunting, forestry and fishing",1,416.9,9.8,1569.1,499.3,98.7,36.7,0.8,88.8,59.3,2.4,1.6,0.5,1.5,1.8,1,0.8,0.2,66.7,0.1,1.4,0.4,1.5,0.2,0,0,0,0,0,0.1,0.1,0.1,0.1,0.1,0,2132.7,0,2019.2,173.8,14.3,6.8,0,0,5205.7
IMP_C10T14: Mining and quarrying,2,31.6,259.9,41.9,34.9,12.5,18.3,3040.8,775.6,16.3,441.5,212,602.4,78.6,27.5,80.9,24.6,5.4,15.4,11,7,0.3,0.2,0.8,0,0,0.3,0,0.1,0.2,0.2,0.5,0.3,0.5,0,117.6,0,0.1,1.9,50.1,2.6,0,0,5913.7
"IMP_C15T16: Food products, beverages and tobacco",3,210.3,1.3,943.7,192.1,1.9,1.7,1.4,79.3,5.5,1.6,1,1,2.3,10.9,3.4,1.2,2.9,6.4,0.1,0.6,2019.9,7,0.3,0.1,0.1,0,0,0.1,0.2,0.1,0.3,0.4,2019.2,0,1744.2,0,0.3,10.1,84.7,809.7,0,0,4129.3
"IMP_C17T19: Textiles, textile products, leather and footwear",3,6.8,12.6,19.1,5622.8,12.8,2019.4,3.4,67,141.6,2019.8,8.3,7.9,2019.6,73.1,25.1,15.9,2.7,233.3,0.6,2019.7,2019.7,0.7,0.5,0.4,0.2,0.1,0,0.1,0.3,2019.7,0.5,1,2019.2,0,2505.2,0,0,5.5,162.2,433.4,0,0,9442.3
IMP_C20: Wood and products of wood and cork,3,10.1,13.2,9.8,19,474.8,22,1.5,13.3,11.1,8.6,36.1,5.2,18.8,78.2,38.2,11.7,4.2,455.1,0.6,66.4,2.6,0.5,0.8,0.1,0.1,0.3,0,0.2,0.6,1.6,4.2,1,3.1,0,56.2,0,0,2,0.2,2,0,0,1373.4
"IMP_C21T22: Pulp, paper, paper products, printing and publishing",3,15.1,11,559,324.5,40.1,1387.4,4.6,285.2,116.6,197.6,61.5,10.9,60.7,835.3,508.4,24.1,13.5,307.6,2,3.1,79,2.8,2.7,15,9.5,1.8,0.3,6.1,2019.3,34.3,35.3,3.6,45.5,0,125.7,0,1,5.4,84,3.1,0,0,5242.6
"IMP_C23: Coke, refined petroleum products and nuclear fuel",3,212.9,165.1,50.7,70.6,26.2,34.7,216.5,569.3,64,183.5,97.9,245.4,94.7,71.9,81.8,41.3,23.4,46.9,183.6,288.5,111.3,12.6,371.2,5.1,6.7,9.8,0.2,4.7,14.7,29.2,10.2,5.4,67.5,0,72.5,0,0,3.5,1,53.6,0,0,3547.8
IMP_C24: Chemicals and chemical products,3,887.3,168.6,360.7,3032.5,259.9,308.3,98.2,5244.2,2501.1,210.7,192.1,109.2,155.6,2207.2,938.4,130.5,62.7,438.9,7.6,62.3,2019.9,4.7,2.7,0.9,1.8,0.9,0.1,1.2,3.8,5.1,9.3,162.4,35.4,0,1226,0,0.4,23.3,191.2,175.3,0,0,19242.1
IMP_C25: Rubber and plastics products,3,33.7,38.4,115.2,153.5,8.4,32.6,5,178.5,479.5,32.9,33.5,11,115.1,733.8,457.8,107.5,27.6,100.6,2.7,2019.1,2019.3,1.5,6.5,1.2,0.2,0.6,0,0.4,1.1,0.6,0.7,3.1,3,0,135.3,0,0,23.4,58.8,5,0,0,2939.2
IMP_C26: Other non-metallic mineral products,3,6.4,12.4,31.9,18.6,3.8,3.7,10,36.2,8.3,105.5,2019.3,39.1,17.7,539.3,98.3,12.8,2.5,17.7,0.9,78.2,1.8,0.4,0.4,0.2,0.1,2019.7,0,0.2,0.5,0.8,0.8,0.4,0.9,0,87.2,0,0,8.7,0.4,1,0,0,1171.8
IMP_C27: Basic metals,3,5.6,111.3,19,31.1,6.3,10.3,30.7,73.2,51.1,73.1,1612.8,1922.5,1233.2,1259.1,3106.3,511.8,210,244.6,6.3,589.9,2.7,0.4,6.9,0.7,0,5.4,0,0.9,2.8,0.1,1.8,0.4,3.3,0,29.1,0,0,16.2,0.7,1.3,0,0,11180.8
IMP_C28: Fabricated metal products,3,11.2,34.2,66.8,57.7,21.4,10.9,7.5,53.7,33.9,42.2,280.5,43,162.5,704,371.5,60.5,31.5,129.4,8.9,187.3,10.3,2.1,2.9,3.8,1.3,3.4,0.1,2.5,7.9,8.1,3.4,2,3.1,0,146.9,0,0,221.5,19.3,5.4,0,0,2762.7
"IMP_C29: Machinery and equipment, nec",3,189.6,343,112.6,457.3,32.6,79.8,113.6,298.2,96.8,188.3,186.4,283.7,2292.1,1023.8,944.9,820.7,497.6,64.9,67.6,164.4,59.7,3.3,40.9,20.7,9.4,10.9,0.2,4.9,15.4,17.8,10.3,33.3,19.6,0,60.6,0,0.2,7421.2,100.9,210.3,0,0,16298.1
